date,fes_scenario,climate_member,simultaneous_commissioning,staggered_commissioning,simultaneous_minus_staggered_mwh
2045-06-30,Holistic Transition,member_13,23848.207,22908.207,940.0
2044-08-31,Electric Engagement,member_06,33840.0,32900.0,940.0
2043-04-14,Electric Engagement,member_13,31966.861,31026.861,940.0
2045-07-29,Electric Engagement,member_12,14816.952,13876.952,940.0
2044-08-31,Electric Engagement,member_12,33840.0,32900.0,940.0
2037-06-24,Holistic Transition,member_13,23970.0,23030.0,940.0
2036-05-30,Holistic Transition,member_06,3120.4163,2180.4163,940.0
2044-01-19,Holistic Transition,member_06,18330.0,17390.0,940.0
2044-01-19,Holistic Transition,member_12,21150.0,20210.0,940.0
2037-06-24,Holistic Transition,member_12,23970.0,23030.0,940.0
2044-08-31,Electric Engagement,member_13,33840.0,32900.0,940.0
2041-06-17,Holistic Transition,member_13,28582.521,27642.521,940.0
2041-06-17,Holistic Transition,member_12,28188.75,27248.75,940.0
2041-06-17,Holistic Transition,member_06,28086.328,27146.328,940.0
2041-06-17,Electric Engagement,member_13,31863.764,30923.764,940.0
2041-06-17,Electric Engagement,member_06,29610.0,28670.0,940.0
2037-06-24,Holistic Transition,member_06,23970.0,23030.0,940.0
2037-06-24,Electric Engagement,member_13,23970.0,23030.0,940.0
2037-06-24,Electric Engagement,member_12,23970.0,23030.0,940.0
2037-06-24,Electric Engagement,member_06,23970.0,23030.0,940.0
2036-07-06,Holistic Transition,member_06,2820.0,1880.0,940.0
2036-10-02,Electric Engagement,member_13,3149.6787,2209.6787,940.0
2036-07-06,Electric Engagement,member_12,2820.0,1880.0,940.0
2036-07-17,Holistic Transition,member_06,2820.0,1880.0,940.0
2036-07-18,Electric Engagement,member_12,3993.1936,3053.1936,940.0
2037-01-22,Electric Engagement,member_06,18330.0,17390.0,940.0
2041-05-04,Holistic Transition,member_12,19740.0,18800.0,940.0
2039-12-13,Holistic Transition,member_13,30117.232,29177.232,940.0
2039-12-13,Holistic Transition,member_12,32430.0,31490.0,940.0
2041-05-04,Holistic Transition,member_06,19740.0,18800.0,940.0
2036-07-17,Holistic Transition,member_13,2820.0,1880.0,940.0
2041-06-07,Holistic Transition,member_06,33840.0,32900.0,940.0
2035-07-18,Holistic Transition,member_12,1815.3987,875.3987,940.0
2044-01-17,Electric Engagement,member_12,2820.0,1880.0,940.0
2036-07-02,Electric Engagement,member_12,3371.7314,2431.7314,940.0
2041-05-04,Electric Engagement,member_13,19740.0,18800.0,940.0
2041-05-04,Electric Engagement,member_12,21347.523,20407.523,940.0
2040-07-12,Holistic Transition,member_12,27730.0,26790.0,940.0
2043-04-20,Electric Engagement,member_12,9870.0,8930.0,940.0
2036-09-23,Electric Engagement,member_13,3851.91,2911.91,940.0
2041-08-14,Electric Engagement,member_06,26790.0,25850.0,940.0
2039-12-13,Holistic Transition,member_06,32430.0,31490.0,940.0
2039-12-13,Electric Engagement,member_13,30271.203,29331.203,940.0
2041-06-07,Holistic Transition,member_12,33840.0,32900.0,940.0
2044-09-04,Electric Engagement,member_06,22090.0,21150.0,940.0
2041-05-04,Holistic Transition,member_13,16920.0,15980.0,940.0
2041-06-07,Electric Engagement,member_13,33840.0,32900.0,940.0
2043-08-15,Electric Engagement,member_06,23384.336,22444.336,940.0
2045-12-18,Electric Engagement,member_13,31865.861,30925.861,940.0
2040-08-01,Electric Engagement,member_13,32900.0,31960.0,940.0
2036-07-19,Electric Engagement,member_06,3735.3162,2795.3162,940.0
2040-08-01,Electric Engagement,member_06,32900.0,31960.0,940.0
2045-12-18,Electric Engagement,member_12,33370.0,32430.0,940.0
2045-12-18,Electric Engagement,member_06,29140.0,28200.0,940.0
2041-08-08,Holistic Transition,member_12,32116.309,31176.309,940.0
2041-08-08,Holistic Transition,member_13,33370.0,32430.0,940.0
2041-06-07,Electric Engagement,member_06,33840.0,32900.0,940.0
2041-06-07,Electric Engagement,member_12,33840.0,32900.0,940.0
2043-08-15,Holistic Transition,member_13,20999.816,20059.816,940.0
2043-08-15,Holistic Transition,member_12,20548.504,19608.504,940.0
2043-08-15,Holistic Transition,member_06,20680.0,19740.0,940.0
2043-08-15,Electric Engagement,member_13,23500.0,22560.0,940.0
2044-11-06,Electric Engagement,member_06,23970.0,23030.0,940.0
2044-11-06,Electric Engagement,member_12,23246.44,22306.44,940.0
2044-11-06,Electric Engagement,member_13,23970.0,23030.0,940.0
2043-08-15,Electric Engagement,member_12,21446.566,20506.566,940.0
2044-11-06,Holistic Transition,member_06,23970.0,23030.0,940.0
2041-06-07,Holistic Transition,member_13,33840.0,32900.0,940.0
2041-05-04,Electric Engagement,member_06,19740.0,18800.0,940.0
2043-12-14,Holistic Transition,member_06,22132.127,21192.127,940.0
2043-12-14,Electric Engagement,member_12,22560.0,21620.0,940.0
2041-08-14,Electric Engagement,member_13,27526.81,26586.81,940.0
2041-08-14,Holistic Transition,member_06,25646.252,24706.252,940.0
2043-12-14,Holistic Transition,member_12,27597.104,26657.104,940.0
2041-08-14,Holistic Transition,member_12,25915.701,24975.701,940.0
2039-12-13,Electric Engagement,member_12,32430.0,31490.0,940.0
2039-12-13,Electric Engagement,member_06,32430.0,31490.0,940.0
2041-08-14,Holistic Transition,member_13,26790.0,25850.0,940.0
2043-12-14,Electric Engagement,member_13,27587.217,26647.217,940.0
2043-12-14,Electric Engagement,member_06,21150.0,20210.0,940.0
2043-12-14,Holistic Transition,member_13,33840.0,32900.0,940.0
2043-12-12,Holistic Transition,member_06,14100.0,13160.0,940.0
2039-02-16,Electric Engagement,member_12,30393.953,29453.953,940.0
2039-02-16,Electric Engagement,member_13,26790.0,25850.0,940.0
2043-12-12,Electric Engagement,member_06,13353.671,12413.671,940.0
2039-02-16,Holistic Transition,member_06,23970.0,23030.0,940.0
2039-02-16,Holistic Transition,member_12,24880.562,23940.562,940.0
2039-02-16,Holistic Transition,member_13,23970.0,23030.0,940.0
2036-07-06,Electric Engagement,member_06,3364.4863,2424.4863,940.0
2041-08-14,Electric Engagement,member_12,26790.0,25850.0,940.0
2037-12-20,Electric Engagement,member_06,29610.0,28670.0,940.0
2038-09-03,Electric Engagement,member_06,33370.0,32430.0,940.0
2038-09-03,Holistic Transition,member_06,33370.0,32430.0,940.0
2038-09-03,Electric Engagement,member_13,33370.0,32430.0,940.0
2038-09-03,Electric Engagement,member_12,33370.0,32430.0,940.0
2035-05-07,Electric Engagement,member_13,1558.2825,618.28253,939.99994
2042-01-05,Holistic Transition,member_06,3947.5127,3007.513,939.99976
2045-04-21,Electric Engagement,member_12,17191.096,16251.097,939.999
2039-02-13,Electric Engagement,member_13,16955.883,16015.884,939.999
2043-06-15,Electric Engagement,member_13,33029.67,32089.674,939.99805
2042-06-13,Electric Engagement,member_13,32978.32,32038.322,939.99805
2039-01-26,Holistic Transition,member_06,33339.11,32399.111,939.99805
2044-06-29,Electric Engagement,member_06,26783.244,25850.0,933.24414
2036-09-23,Electric Engagement,member_06,3689.7424,2820.0,869.74243
2039-06-24,Holistic Transition,member_06,23895.998,23030.0,865.99805
2043-07-05,Holistic Transition,member_12,4151.0405,3290.0,861.0405
2037-04-07,Electric Engagement,member_06,28589.31,27732.836,856.4746
2037-11-19,Electric Engagement,member_12,18315.885,17475.33,840.5547
2038-07-22,Holistic Transition,member_12,23649.979,22813.541,836.4375
2043-10-25,Electric Engagement,member_06,17193.824,16363.646,830.17773
2039-06-24,Electric Engagement,member_12,23847.018,23030.0,817.0176
2036-06-09,Holistic Transition,member_12,5075.662,4265.5195,810.1426
2042-04-11,Holistic Transition,member_06,32004.307,31195.586,808.7207
2042-07-19,Electric Engagement,member_13,6916.5664,6110.0,806.5664
2041-03-05,Electric Engagement,member_06,19606.152,18800.0,806.15234
2044-02-16,Holistic Transition,member_13,28810.752,28005.432,805.3203
2038-06-04,Electric Engagement,member_06,21517.18,20716.568,800.6113
2035-02-25,Electric Engagement,member_13,1270.5039,470.0,800.5039
2040-08-04,Holistic Transition,member_12,17982.102,17186.953,795.14844
2035-01-20,Holistic Transition,member_12,1262.4513,470.0,792.4513
2036-12-03,Holistic Transition,member_13,2186.6265,1410.0,776.62646
2043-07-05,Electric Engagement,member_12,5170.0,4401.9146,768.08545
2035-07-17,Holistic Transition,member_13,1223.3788,470.0,753.3788
2036-09-22,Holistic Transition,member_12,2154.2944,1410.0,744.29443
2044-01-09,Holistic Transition,member_13,2624.1636,1880.0,744.1636
2035-12-22,Electric Engagement,member_12,1207.7502,470.0,737.75024
2041-03-13,Electric Engagement,member_06,17860.0,17135.488,724.5117
2045-11-07,Holistic Transition,member_13,17565.441,16855.156,710.28516
2041-08-31,Holistic Transition,member_06,31451.666,30744.184,707.4824
2038-02-24,Electric Engagement,member_12,12439.963,11750.0,689.9629
2043-04-14,Electric Engagement,member_12,27260.0,26572.285,687.71484
2040-07-20,Holistic Transition,member_12,28582.734,27902.438,680.2969
2039-09-21,Electric Engagement,member_13,28841.746,28162.062,679.6836
2036-11-14,Holistic Transition,member_13,2762.5396,2085.5378,677.0017
2036-11-14,Electric Engagement,member_06,2688.4185,2013.1364,675.2821
2040-11-22,Electric Engagement,member_13,5189.0225,4516.8276,672.1948
2043-05-17,Electric Engagement,member_06,24373.896,23703.625,670.2715
2035-01-30,Holistic Transition,member_12,1137.2794,470.0,667.2794
2038-02-24,Electric Engagement,member_06,12411.187,11750.0,661.1865
2040-08-01,Electric Engagement,member_12,28359.184,27704.615,654.56836
2040-06-04,Electric Engagement,member_13,20697.629,20048.002,649.62695
2042-02-15,Holistic Transition,member_12,16623.002,15980.0,643.00195
2040-06-04,Electric Engagement,member_06,20654.99,20016.6,638.3906
2036-11-13,Holistic Transition,member_06,2972.0356,2334.3687,637.667
2040-01-09,Electric Engagement,member_06,1353.4054,739.6708,613.7346
2036-08-11,Electric Engagement,member_12,2481.9468,1880.0,601.9468
2041-02-21,Holistic Transition,member_13,31240.223,30647.832,592.3906
2037-02-03,Electric Engagement,member_12,29412.252,28838.58,573.6719
2038-01-02,Electric Engagement,member_13,2431.7368,1880.0,551.7368
2044-12-12,Electric Engagement,member_13,23553.824,23030.0,523.8242
2044-09-04,Electric Engagement,member_12,21438.402,20951.0,487.40234
2042-07-20,Holistic Transition,member_12,26848.377,26361.582,486.79492
2037-03-16,Electric Engagement,member_12,30081.387,29610.0,471.38672
2042-04-22,Holistic Transition,member_12,33061.55,32591.549,470.00195
2040-08-07,Electric Engagement,member_13,16496.275,16026.274,470.00098
2038-12-19,Holistic Transition,member_12,16413.102,15943.101,470.00098
2041-09-28,Holistic Transition,member_13,16665.178,16195.177,470.00098
2042-11-16,Electric Engagement,member_06,16549.633,16079.632,470.00098
2043-09-10,Electric Engagement,member_06,8539.528,8069.528,470.0005
2038-09-22,Electric Engagement,member_12,8344.546,7874.5454,470.0005
2036-11-13,Holistic Transition,member_13,2296.4226,1826.4225,470.00012
2038-02-01,Electric Engagement,member_06,5640.0,5170.0,470.0
2045-08-02,Electric Engagement,member_12,31108.383,30638.383,470.0
2038-11-27,Electric Engagement,member_12,12690.0,12220.0,470.0
2045-08-02,Holistic Transition,member_06,31554.027,31084.027,470.0
2040-08-07,Holistic Transition,member_12,14100.0,13630.0,470.0
2040-04-25,Holistic Transition,member_06,15975.174,15505.174,470.0
2040-04-25,Electric Engagement,member_12,24440.0,23970.0,470.0
2039-05-26,Electric Engagement,member_12,32900.0,32430.0,470.0
2039-05-26,Electric Engagement,member_13,32900.0,32430.0,470.0
2040-09-17,Holistic Transition,member_13,4932.921,4462.921,470.0
2040-09-17,Holistic Transition,member_12,4230.0,3760.0,470.0
2040-04-22,Holistic Transition,member_13,23970.0,23500.0,470.0
2040-04-22,Holistic Transition,member_12,23970.0,23500.0,470.0
2040-11-13,Electric Engagement,member_12,9870.0,9400.0,470.0
2040-11-13,Electric Engagement,member_06,9880.927,9410.927,470.0
2039-05-26,Electric Engagement,member_06,32900.0,32430.0,470.0
2040-04-22,Electric Engagement,member_13,23970.0,23500.0,470.0
2040-04-27,Electric Engagement,member_12,21066.957,20596.957,470.0
2040-04-27,Electric Engagement,member_13,17946.016,17476.016,470.0
2041-05-03,Holistic Transition,member_12,8460.0,7990.0,470.0
2041-05-03,Holistic Transition,member_13,5640.0,5170.0,470.0
2039-05-24,Holistic Transition,member_13,12623.844,12153.844,470.0
2040-04-27,Holistic Transition,member_12,17860.0,17390.0,470.0
2042-03-08,Holistic Transition,member_13,33840.0,33370.0,470.0
2042-03-08,Holistic Transition,member_12,33840.0,33370.0,470.0
2041-04-15,Holistic Transition,member_12,23500.0,23030.0,470.0
2041-04-15,Holistic Transition,member_06,23500.0,23030.0,470.0
2040-04-22,Holistic Transition,member_06,23970.0,23500.0,470.0
2041-05-03,Holistic Transition,member_06,6017.546,5547.546,470.0
2041-04-15,Electric Engagement,member_12,24623.004,24153.004,470.0
2041-05-03,Electric Engagement,member_13,7050.0,6580.0,470.0
2039-03-15,Electric Engagement,member_13,2018.6259,1548.6259,470.0
2040-09-17,Electric Engagement,member_13,7050.0,6580.0,470.0
2045-04-11,Electric Engagement,member_06,28200.0,27730.0,470.0
2039-03-15,Electric Engagement,member_12,3760.0,3290.0,470.0
2041-04-15,Holistic Transition,member_13,23500.0,23030.0,470.0
2039-03-15,Electric Engagement,member_06,7990.0,7520.0,470.0
2037-05-20,Holistic Transition,member_13,33370.0,32900.0,470.0
2037-05-20,Holistic Transition,member_12,33370.0,32900.0,470.0
2037-10-31,Holistic Transition,member_12,27730.0,27260.0,470.0
2041-05-09,Electric Engagement,member_06,26790.0,26320.0,470.0
2037-05-20,Holistic Transition,member_06,33370.0,32900.0,470.0
2037-05-20,Electric Engagement,member_13,33370.0,32900.0,470.0
2037-05-20,Electric Engagement,member_12,33370.0,32900.0,470.0
2037-05-20,Electric Engagement,member_06,33370.0,32900.0,470.0
2037-10-31,Holistic Transition,member_13,27534.291,27064.291,470.0
2037-11-06,Holistic Transition,member_13,11280.0,10810.0,470.0
2040-10-02,Electric Engagement,member_13,6741.1396,6271.1396,470.0
2040-10-02,Electric Engagement,member_06,5640.0,5170.0,470.0
2040-09-17,Holistic Transition,member_06,4775.3496,4305.3496,470.0
2045-11-26,Electric Engagement,member_12,10871.357,10401.357,470.0
2045-11-26,Holistic Transition,member_12,13215.697,12745.697,470.0
2037-05-11,Electric Engagement,member_12,28718.867,28248.867,470.0
2040-04-22,Electric Engagement,member_12,25999.61,25529.61,470.0
2041-05-03,Electric Engagement,member_06,8460.0,7990.0,470.0
2041-05-03,Electric Engagement,member_12,9870.0,9400.0,470.0
2041-04-15,Electric Engagement,member_13,25083.053,24613.053,470.0
2037-09-18,Electric Engagement,member_06,21949.393,21479.393,470.0
2041-04-15,Electric Engagement,member_06,26320.0,25850.0,470.0
2039-05-09,Electric Engagement,member_12,31960.0,31490.0,470.0
2037-05-16,Holistic Transition,member_06,21150.0,20680.0,470.0
2040-08-01,Holistic Transition,member_12,25243.787,24773.787,470.0
2042-03-08,Electric Engagement,member_06,33840.0,33370.0,470.0
2039-05-09,Electric Engagement,member_13,29644.27,29174.27,470.0
2039-03-11,Holistic Transition,member_13,29610.0,29140.0,470.0
2040-09-22,Electric Engagement,member_06,4650.5845,4180.5845,470.0
2040-09-22,Electric Engagement,member_13,4812.7217,4342.7217,470.0
2039-05-24,Holistic Transition,member_12,13630.0,13160.0,470.0
2037-05-11,Electric Engagement,member_13,28200.0,27730.0,470.0
2037-05-11,Holistic Transition,member_06,28200.0,27730.0,470.0
2037-05-16,Electric Engagement,member_13,21150.0,20680.0,470.0
2037-05-16,Electric Engagement,member_12,20539.904,20069.904,470.0
2037-05-16,Electric Engagement,member_06,21150.0,20680.0,470.0
2041-05-08,Electric Engagement,member_13,9870.0,9400.0,470.0
2037-05-11,Holistic Transition,member_12,28416.322,27946.322,470.0
2037-05-11,Holistic Transition,member_13,28200.0,27730.0,470.0
2040-09-22,Holistic Transition,member_13,4230.0,3760.0,470.0
2037-10-25,Electric Engagement,member_06,9094.561,8624.561,470.0
2037-09-18,Holistic Transition,member_13,20003.71,19533.71,470.0
2038-02-01,Electric Engagement,member_13,5640.0,5170.0,470.0
2037-09-18,Holistic Transition,member_12,18330.0,17860.0,470.0
2037-09-18,Holistic Transition,member_06,19820.98,19350.98,470.0
2037-09-18,Electric Engagement,member_13,22015.217,21545.217,470.0
2039-05-09,Electric Engagement,member_06,27146.6,26676.6,470.0
2038-02-01,Electric Engagement,member_12,6149.422,5679.422,470.0
2045-03-28,Electric Engagement,member_06,9870.0,9400.0,470.0
2037-05-16,Holistic Transition,member_12,19068.877,18598.877,470.0
2037-05-16,Holistic Transition,member_13,19891.627,19421.627,470.0
2037-05-17,Electric Engagement,member_06,25192.027,24722.027,470.0
2037-05-17,Electric Engagement,member_12,25640.78,25170.78,470.0
2042-03-08,Holistic Transition,member_06,33840.0,33370.0,470.0
2037-09-18,Electric Engagement,member_12,19347.32,18877.32,470.0
2041-04-14,Holistic Transition,member_13,19352.21,18882.21,470.0
2041-04-14,Holistic Transition,member_12,19270.0,18800.0,470.0
2045-08-16,Holistic Transition,member_12,12220.0,11750.0,470.0
2041-04-14,Holistic Transition,member_06,19270.0,18800.0,470.0
2041-05-07,Electric Engagement,member_12,11280.0,10810.0,470.0
2041-05-08,Holistic Transition,member_12,9870.0,9400.0,470.0
2045-08-16,Holistic Transition,member_06,12220.0,11750.0,470.0
2045-08-16,Electric Engagement,member_13,13630.0,13160.0,470.0
2041-05-08,Electric Engagement,member_06,9870.0,9400.0,470.0
2039-05-09,Holistic Transition,member_13,28613.975,28143.975,470.0
2041-05-08,Electric Engagement,member_12,9870.0,9400.0,470.0
2039-05-09,Holistic Transition,member_12,30793.818,30323.818,470.0
2039-05-09,Holistic Transition,member_06,26535.95,26065.95,470.0
2040-07-25,Electric Engagement,member_06,25380.0,24910.0,470.0
2041-05-08,Holistic Transition,member_06,9870.0,9400.0,470.0
2042-03-08,Electric Engagement,member_13,33840.0,33370.0,470.0
2042-03-08,Electric Engagement,member_12,33840.0,33370.0,470.0
2037-05-17,Holistic Transition,member_13,22902.057,22432.057,470.0
2037-05-17,Holistic Transition,member_12,27499.287,27029.287,470.0
2037-05-17,Holistic Transition,member_06,26855.621,26385.621,470.0
2039-03-11,Electric Engagement,member_12,29610.0,29140.0,470.0
2039-03-11,Electric Engagement,member_13,31020.0,30550.0,470.0
2037-05-17,Electric Engagement,member_13,22560.0,22090.0,470.0
